Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures,hsdes_link,axon_link,Errors
0581b624,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0581b624-410f-4a0e-8acc-17b13641e5bb,ba05wvaw0005,PostTest,c2e4866b-39ef-4a41-ae41-6f8e5d3e97a9,PCIe,0581b624-410f-4a0e-8acc-17b13641e5bb,16024715370.0,https://axonsv.app.intel.com/apps/record-viewer/c2e4866b-39ef-4a41-ae41-6f8e5d3e97a9,"['HW', 'HW.CORR', 'HW.ERR']",,,None
394c273b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/394c273b-670a-42f6-a389-c962f0292bd2,jf04wvaw5088,PostTest,3026f46e-cf4f-f5af-00fb-0ccffcae67be,Concurrency,394c273b-670a-42f6-a389-c962f0292bd2,,https://axonsv.app.intel.com/apps/record-viewer/3026f46e-cf4f-f5af-00fb-0ccffcae67be,"['HW.CORR', 'HW', 'HW.ERR']",,,None
3b573628,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/3b573628-1c37-4114-90e6-209814f34e96,ba05wvaw0087,Test,34781494-cd2d-77aa-6223-37bfe094ad07,Accelerator,3b573628-1c37-4114-90e6-209814f34e96,,https://axonsv.app.intel.com/apps/record-viewer/34781494-cd2d-77aa-6223-37bfe094ad07,"['HW.ERR', 'HW.MCE', 'HW.CORR', 'HW.MCE.MLC', 'HW.MCE.PUNIT', 'HW.MCE.PCU', 'HW']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0']
093c68a0,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/093c68a0-06d4-4993-b710-4bab7900bbfb,jf04wvaw5321,Test,f60bf3b2-c1e0-458c-8be2-fb6ae06442c2,Reset,093c68a0-06d4-4993-b710-4bab7900bbfb,16024760386.0,https://axonsv.app.intel.com/apps/record-viewer/f60bf3b2-c1e0-458c-8be2-fb6ae06442c2,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']",,,None
8799bfc7,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/8799bfc7-2572-4e7e-a051-cacdb74e940c,jf04wvaw5022,PostTest,43bbc116-d94b-4a19-a7eb-dcc5bb000f89,Mesh,8799bfc7-2572-4e7e-a051-cacdb74e940c,16024760126.0,https://axonsv.app.intel.com/apps/record-viewer/43bbc116-d94b-4a19-a7eb-dcc5bb000f89,"['HW', 'HW.CORR', 'HW.ERR', 'HW.MCE.LLC']",,,None
517e30ff,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/517e30ff-a0a5-45e0-a75e-cc5aa7e174f4,ba05wvaw0032,Test,d4699d81-7211-b129-0148-cc5c4b277569,Reset,517e30ff-a0a5-45e0-a75e-cc5aa7e174f4,14022520654.0,https://axonsv.app.intel.com/apps/record-viewer/d4699d81-7211-b129-0148-cc5c4b277569,"['HW.CORR', 'HW', 'HW.ERR']",,,None
cdfcc0f7,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/cdfcc0f7-3226-4dbf-8857-aa521ec503a8,jf04wvaw5022,Test,005b2406-12de-bfd4-9435-fb4c8435eee0,PM,cdfcc0f7-3226-4dbf-8857-aa521ec503a8,,https://axonsv.app.intel.com/apps/record-viewer/005b2406-12de-bfd4-9435-fb4c8435eee0,"['HW.ERR', 'HW.CORR', 'HW']",,,None
e3bc0091,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e3bc0091-182e-4d6a-83ed-e8c623c498b4,jf04wvaw5329,Test,f29902ca-570c-4c17-bc7e-a15dd0310e52,Reset,e3bc0091-182e-4d6a-83ed-e8c623c498b4,14022520654.0,https://axonsv.app.intel.com/apps/record-viewer/f29902ca-570c-4c17-bc7e-a15dd0310e52,"['HW.ERR', 'HW.CORR', 'HW']",,,None
540e1a2c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/540e1a2c-82d9-4502-bfa8-15b9ca504fa2,jf04wvaw5321,Test,100a8616-a75c-bbeb-93f9-f7e3b9dc4bf1,Reset,540e1a2c-82d9-4502-bfa8-15b9ca504fa2,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/100a8616-a75c-bbeb-93f9-f7e3b9dc4bf1,"['HW.CORR', 'HW', 'HW.CFG.ERR', 'HW.ERR']",,,None
2c34433c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/2c34433c-a61a-4d4b-be43-5e1fb265d19e,ba05wvaw0097,Test,dc6d0f4f-d013-4236-9f92-e460beff576a,Reset,2c34433c-a61a-4d4b-be43-5e1fb265d19e,16024759217.0,https://axonsv.app.intel.com/apps/record-viewer/dc6d0f4f-d013-4236-9f92-e460beff576a,"['HW.CORR', 'HW', 'HW.ERR']",,,None
1172ac62,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1172ac62-a864-4787-9cf2-d13bc8c51e26,jf04wvaw5077,Test,7ac8ad0f-1157-432a-b41b-1b8ba8f1fbbf,Memory,1172ac62-a864-4787-9cf2-d13bc8c51e26,,https://axonsv.app.intel.com/apps/record-viewer/7ac8ad0f-1157-432a-b41b-1b8ba8f1fbbf,"['HW', 'HW.CORR', 'HW.MCE.IMC', 'HW.ERR']",,,None
de30adf1,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/de30adf1-7c6b-4610-ba29-a9a78c289476,ba05wvaw0069,Test,cfe311e8-390d-4060-bb98-5fed7ad653e1,PM,de30adf1-7c6b-4610-ba29-a9a78c289476,,https://axonsv.app.intel.com/apps/record-viewer/cfe311e8-390d-4060-bb98-5fed7ad653e1,"['HW', 'HW.CORR', 'HW.ERR']",,,None
2953156f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/2953156f-1219-46f1-8cb9-660080d03f74,ba05wvaw0097,Test,5f20a0a2-621b-468f-9b7f-a0391fee91ba,Reset,2953156f-1219-46f1-8cb9-660080d03f74,15016347187.0,https://axonsv.app.intel.com/apps/record-viewer/5f20a0a2-621b-468f-9b7f-a0391fee91ba,"['HW', 'HW.ERR', 'HW.CORR']",,,None
c7370924,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c7370924-d290-4b3c-8464-7940191ed8b7,ba05wvaw0118,PostTest,a50d4678-366d-a04b-e1b3-1a0905e771d3,Memory,c7370924-d290-4b3c-8464-7940191ed8b7,16024774534.0,https://axonsv.app.intel.com/apps/record-viewer/a50d4678-366d-a04b-e1b3-1a0905e771d3,"['HW', 'HW.ERR', 'HW.CORR']",,,None
e63c139b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e63c139b-5de8-415a-9c28-dddf6729be33,ba05wvaw0097,Test,206c613d-ec11-4baa-b7f1-474e41dee1b1,Reset,e63c139b-5de8-415a-9c28-dddf6729be33,16023853624.0,https://axonsv.app.intel.com/apps/record-viewer/206c613d-ec11-4baa-b7f1-474e41dee1b1,"['HW.ERR', 'HW', 'HW.CORR']",,,None
dc39f052,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/dc39f052-badf-43ff-a1d5-19d73eab1add,ba05wvaw0149,PreTest,File not found,Concurrency,dc39f052-badf-43ff-a1d5-19d73eab1add,,,[],,,None
e1b424f9,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e1b424f9-bd7a-4a0f-8a0c-ffa5f2951442,jf04wvaw5463,Test,fedd941c-1eb1-444e-8bfe-cbdf881ae298,Reset-Matrix,e1b424f9-bd7a-4a0f-8a0c-ffa5f2951442,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/fedd941c-1eb1-444e-8bfe-cbdf881ae298,['SW.FW'],,,None
fd029569,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/fd029569-5fe1-48cd-8e0f-762d4ff670d1,jf04wvaw5477,Test,005f0c67-1ad9-47c3-9c70-062d473480dc,MMX,fd029569-5fe1-48cd-8e0f-762d4ff670d1,,https://axonsv.app.intel.com/apps/record-viewer/005f0c67-1ad9-47c3-9c70-062d473480dc,"['HW.ERR', 'HW', 'HW.CORR', 'HW.MCE.IMC']",,,None
059f5ff3,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/059f5ff3-af83-486c-b213-cbfeb75ec403,jf04wvaw5022,Cleanup,96269ac8-e25d-4a4e-9870-f73f84b0012e,Memory,059f5ff3-af83-486c-b213-cbfeb75ec403,,https://axonsv.app.intel.com/apps/record-viewer/96269ac8-e25d-4a4e-9870-f73f84b0012e,[],,,None
fe179583,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/fe179583-82f4-4ee3-98dc-6fc4cec611fd,ba05wvaw0148,PostTest,File not found,IFWI_GNR_AP_DF_B0,fe179583-82f4-4ee3-98dc-6fc4cec611fd,,https://axonsv.app.intel.com/apps/record-viewer/2da2a8cf-987f-478d-9e70-12c2e02df35c,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']",,,None
d013d4d9,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d013d4d9-623d-49d7-9751-54b26d958f74,ba05wvaw0070,Test,0433e3ae-5e6b-4fb7-b1b8-c8b291a25217,PM,d013d4d9-623d-49d7-9751-54b26d958f74,,https://axonsv.app.intel.com/apps/record-viewer/0433e3ae-5e6b-4fb7-b1b8-c8b291a25217,"['HW', 'HW.ERR', 'HW.CORR']",,,None
25bd9edd,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/25bd9edd-7a6a-49cf-89d2-bfbaf865452f,jf04wvaw5088,RebootStation,90f88953-9507-4448-8c9b-06fefabcd053,Memory,25bd9edd-7a6a-49cf-89d2-bfbaf865452f,,https://axonsv.app.intel.com/apps/record-viewer/90f88953-9507-4448-8c9b-06fefabcd053,"['SW.FW', 'HW']",,,None
091cd2d0,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/091cd2d0-9ef7-4c04-a828-4e49d5f6bb37,ba05wvaw0097,Test,881b4472-ad73-4122-b04e-2bcc225f148b,Reset,091cd2d0-9ef7-4c04-a828-4e49d5f6bb37,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/881b4472-ad73-4122-b04e-2bcc225f148b,[],,,None
b7159a6b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/b7159a6b-dca3-4f30-9b5a-0aa3dabbedfe,jf04wvaw5477,Test,3aded1ac-61dc-4218-b265-4995aca4c8b9,MMX,b7159a6b-dca3-4f30-9b5a-0aa3dabbedfe,14022912230.0,https://axonsv.app.intel.com/apps/record-viewer/3aded1ac-61dc-4218-b265-4995aca4c8b9,"['HW.ERR', 'HW', 'HW.CORR', 'HW.MCE.IMC']",,,None
da1dfc7c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/da1dfc7c-9124-4573-8df3-59f73f3b7814,ba05wvaw0017,Test,b21f3b70-73bf-4699-86d0-660ab2ac79f8,Mesh,da1dfc7c-9124-4573-8df3-59f73f3b7814,16024778330.0,https://axonsv.app.intel.com/apps/record-viewer/b21f3b70-73bf-4699-86d0-660ab2ac79f8,"['HW', 'HW.CORR', 'HW.ERR']",,,None
75ba87d8,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/75ba87d8-ffa9-4789-a5e9-47df29d2f60b,ba05wvaw0148,PostTest,fallback_generic_signature: base_mctp: Ripping the MCTP broadcast targets as they cause false verify failures when Ardenrand does MCTP.;File not found,IFWI_GNR_AP_DF_B0,75ba87d8-ffa9-4789-a5e9-47df29d2f60b,,https://axonsv.app.intel.com/apps/record-viewer/b82fa006-060d-7a74-748c-5aa02a02384a,"['HW', 'HW.ERR', 'HW.CFG.ERR', 'HW.CORR']",,,None
4c2ca5d4,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4c2ca5d4-2090-4dd5-b318-5a5c54a52f38,jf04wvaw5198,Test,391475a7-8c5e-40ad-b437-654a815ac4de,Mesh,4c2ca5d4-2090-4dd5-b318-5a5c54a52f38,16023994363.0,https://axonsv.app.intel.com/apps/record-viewer/391475a7-8c5e-40ad-b437-654a815ac4de,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.MCE', 'HW.MCE.MLC']",,,
0a17ef5b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0a17ef5b-b7cf-4eca-a3bf-b5162b35c5bb,jf04wvaw5335,Test,File not found;RAS Test error,PM,0a17ef5b-b7cf-4eca-a3bf-b5162b35c5bb,22019498399.0,https://axonsv.app.intel.com/apps/record-viewer/6e917e50-ddc7-4bc6-8221-abb0d7490c9d,"['HW', 'HW.MCE', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW.MCE.PCU', 'HW.MCE.PUNIT']",,,None
72e0636c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/72e0636c-0e22-4d2d-a0cd-31fe5e06b4ac,jf04wvaw5022,Cleanup,9f4d2406-5a05-44f0-a6be-9af055445aef,Mesh,72e0636c-0e22-4d2d-a0cd-31fe5e06b4ac,,https://axonsv.app.intel.com/apps/record-viewer/9f4d2406-5a05-44f0-a6be-9af055445aef,[],,,None
5c340115,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/5c340115-dc03-4970-8f02-f2e7a5ed1203,jf04wvaw5463,Test,b6f065df-fd09-40ad-a7f2-42fb0469aa3c,Reset-Matrix,5c340115-dc03-4970-8f02-f2e7a5ed1203,16024102833.0,https://axonsv.app.intel.com/apps/record-viewer/b6f065df-fd09-40ad-a7f2-42fb0469aa3c,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']",,,None
26a0c674,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/26a0c674-6219-42b5-93a2-45fa9023c95c,jf04wvaw5477,Test,df3f92b5-6262-4619-a7e1-696647639017,MMX,26a0c674-6219-42b5-93a2-45fa9023c95c,,https://axonsv.app.intel.com/apps/record-viewer/df3f92b5-6262-4619-a7e1-696647639017,"['HW', 'HW.CORR', 'HW.MCE.IMC', 'HW.ERR']",,,None
5ed2c2f9,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/5ed2c2f9-5f26-4ed2-96cd-8812eee6445e,ba05wvaw0088,Test,4a983226-13ff-4cda-ab8f-da9463d1f6bf,Concurrency,5ed2c2f9-5f26-4ed2-96cd-8812eee6445e,16024757636.0,https://axonsv.app.intel.com/apps/record-viewer/4a983226-13ff-4cda-ab8f-da9463d1f6bf,"['HW.CORR', 'HW.ERR', 'HW']",,,None
e4dde5fc,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e4dde5fc-8431-460d-a5df-dfa8b98a008c,ba05wvaw0011,Test,b6b85aaf-b305-4d30-addb-2cf5adc2a134,Reset-Matrix,e4dde5fc-8431-460d-a5df-dfa8b98a008c,16024102833.0,https://axonsv.app.intel.com/apps/record-viewer/b6b85aaf-b305-4d30-addb-2cf5adc2a134,"['HW', 'HW.ERR', 'HW.CORR']",,,None
97ca48a2,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/97ca48a2-1ef8-4bfd-a597-f32d270b2b79,jf04wvaw5022,Cleanup,52b83cf6-b6c6-49fa-8253-bb9b2394e364,PM,97ca48a2-1ef8-4bfd-a597-f32d270b2b79,,https://axonsv.app.intel.com/apps/record-viewer/52b83cf6-b6c6-49fa-8253-bb9b2394e364,[],,,None
2096167a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/2096167a-d23c-45a8-9b01-d9ce01129f04,jf04wvaw5006,Test,11f4cc9b-d896-4672-aa0e-2bab79904be7,CXL,2096167a-d23c-45a8-9b01-d9ce01129f04,22020269398.0,https://axonsv.app.intel.com/apps/record-viewer/11f4cc9b-d896-4672-aa0e-2bab79904be7,"['HW.ERR', 'HW', 'HW.CORR']",,,None
99c3cc91,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/99c3cc91-9435-4f50-945d-cf10baaf03ed,ba05wvaw0097,Test,2f77e3ff-3f22-4adb-a6cb-9c333015ac4d,Reset,99c3cc91-9435-4f50-945d-cf10baaf03ed,15016347187.0,https://axonsv.app.intel.com/apps/record-viewer/2f77e3ff-3f22-4adb-a6cb-9c333015ac4d,"['HW', 'HW.CORR', 'HW.ERR']",,,None
46475461,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/46475461-9f65-4f84-92df-d3069c995e6c,jf04wvaw5335,Test,File not found;RAS Test error,Reset,46475461-9f65-4f84-92df-d3069c995e6c,16024220479.0,https://axonsv.app.intel.com/apps/record-viewer/373f7874-0bac-4b06-9018-dc92318f1c23,"['HW.CFG.ERR', 'HW.ERR', 'HW.MCE.PCU', 'HW.CORR', 'HW.MCE', 'HW.MCE.PUNIT', 'HW']",,,None
630865f3,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/630865f3-4fd4-4b2d-8385-5e4f81030a7c,jf04wvaw5054,Test,6e0c61b2-6286-4b3c-9f8e-f04ece78ae1e,Mesh,630865f3-4fd4-4b2d-8385-5e4f81030a7c,16024778330.0,https://axonsv.app.intel.com/apps/record-viewer/6e0c61b2-6286-4b3c-9f8e-f04ece78ae1e,"['HW', 'HW.CORR', 'HW.ERR']",,,None
c63c69fb,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c63c69fb-7799-49ec-99c3-9efa819dcb0a,ba05wvaw0118,RebootStation,9ab5c58a-7283-431c-8218-79fe25f60e68,Concurrency,c63c69fb-7799-49ec-99c3-9efa819dcb0a,14023015502.0,https://axonsv.app.intel.com/apps/record-viewer/9ab5c58a-7283-431c-8218-79fe25f60e68,"['SW.FW', 'HW']",,,None
bc69140f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/bc69140f-fd44-4ef7-9be3-93bc3ed0c9e5,ba05wvaw0097,Test,5037ef5c-089f-4e73-bb7e-b9859b89a408,Reset,bc69140f-fd44-4ef7-9be3-93bc3ed0c9e5,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/5037ef5c-089f-4e73-bb7e-b9859b89a408,"['HW.ERR', 'HW.CORR', 'HW']",,,None
93086590,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/93086590-e783-42c0-80ab-729a6d1b155e,jf04wvaw5468,Test,d478508c-dbd2-4d3e-a4eb-1150c6f3c38f,Concurrency,93086590-e783-42c0-80ab-729a6d1b155e,,https://axonsv.app.intel.com/apps/record-viewer/d478508c-dbd2-4d3e-a4eb-1150c6f3c38f,"['HW.ERR', 'HW.CORR', 'HW']",,,None
a71ca62b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/a71ca62b-b847-44e8-b894-ea4c5e0e612a,ba05wvaw0097,Test,36b8f37e-a6b7-484c-9b8d-ff25537083bd,Reset,a71ca62b-b847-44e8-b894-ea4c5e0e612a,16024759217.0,https://axonsv.app.intel.com/apps/record-viewer/36b8f37e-a6b7-484c-9b8d-ff25537083bd,"['HW', 'HW.ERR', 'HW.CORR']",,,None
c6fed53b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c6fed53b-0a67-4b73-a8a5-6e9f97805d14,ba05wvaw0064,Test,82dab7fb-f63b-4bdd-b611-5df4b88080fe,Reset,c6fed53b-0a67-4b73-a8a5-6e9f97805d14,16024102833.0,https://axonsv.app.intel.com/apps/record-viewer/82dab7fb-f63b-4bdd-b611-5df4b88080fe,"['HW', 'HW.CORR', 'HW.ERR']",,,None
64af8fc0,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/64af8fc0-ba27-4104-9a98-d076094c3993,jf04wvaw5468,Test,450ec30f-c79a-4e3e-a86a-689bd527038d,Concurrency,64af8fc0-ba27-4104-9a98-d076094c3993,16024217944.0,https://axonsv.app.intel.com/apps/record-viewer/450ec30f-c79a-4e3e-a86a-689bd527038d,"['HW.CORR', 'HW.ERR', 'HW']",,,None
5dd18920,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/5dd18920-b3ab-482b-af30-a5f894578d2b,ba05wvaw0045,Test,48ae3242-8a27-4b51-a598-3fd9cb09f4ad,Reset,5dd18920-b3ab-482b-af30-a5f894578d2b,16024736998.0,https://axonsv.app.intel.com/apps/record-viewer/48ae3242-8a27-4b51-a598-3fd9cb09f4ad,"['HW', 'HW.CORR', 'HW.ERR']",,,None
ddf1ea80,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ddf1ea80-5e67-46a8-92a5-544a3a230fad,jf04wvaw5329,Test,a278aa56-f0df-9fff-64f9-4324fd8b02e5,Security,ddf1ea80-5e67-46a8-92a5-544a3a230fad,16024769369.0,https://axonsv.app.intel.com/apps/record-viewer/a278aa56-f0df-9fff-64f9-4324fd8b02e5,"['HW.CORR', 'HW.ERR', 'HW']",,,None
3de3ef12,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/3de3ef12-9078-4a08-8373-08d352dcbc18,jf04wvaw5022,Cleanup,c665352a-95e2-431c-9f9f-1a83fe3a8ba0,Mesh,3de3ef12-9078-4a08-8373-08d352dcbc18,,https://axonsv.app.intel.com/apps/record-viewer/c665352a-95e2-431c-9f9f-1a83fe3a8ba0,[],,,None
4fa222d0,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4fa222d0-59ec-46c5-911f-1f58e3229804,jf04wvaw5088,PostTest,8bfbc676-0d76-b614-1d6a-7de6b00e2f06,Concurrency,4fa222d0-59ec-46c5-911f-1f58e3229804,,https://axonsv.app.intel.com/apps/record-viewer/8bfbc676-0d76-b614-1d6a-7de6b00e2f06,"['HW', 'HW.MCE', 'HW.MCE.PUNIT', 'HW.MCE.PCU', 'HW.CORR', 'HW.ERR', 'HW.MCE.MLC']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0']
75d857bf,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/75d857bf-4008-41bf-9e39-0b0274a57ee8,ba05wvaw0087,Test,74adc30f-99b3-4f47-b405-b802ce5614bf,Concurrency,75d857bf-4008-41bf-9e39-0b0274a57ee8,,https://axonsv.app.intel.com/apps/record-viewer/74adc30f-99b3-4f47-b405-b802ce5614bf,"['HW', 'HW.CORR', 'HW.ERR']",,,None
c638b599,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c638b599-704d-4ad6-9a69-f9107a3263cb,jf04wvaw5475,PostTest,3a2f099e-5448-2ab0-e158-c7084c9bf3a5,Security,c638b599-704d-4ad6-9a69-f9107a3263cb,,https://axonsv.app.intel.com/apps/record-viewer/3a2f099e-5448-2ab0-e158-c7084c9bf3a5,"['HW', 'HW.CORR', 'HW.ERR']",,,None
037d3ba0,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/037d3ba0-299c-4f6a-bb17-860944a027db,jf04wvaw5063,Test,43f8e815-e6bd-470b-9af1-ffd53f5580e5,Reset-Matrix,037d3ba0-299c-4f6a-bb17-860944a027db,16023853624.0,https://axonsv.app.intel.com/apps/record-viewer/43f8e815-e6bd-470b-9af1-ffd53f5580e5,"['HW.CORR', 'HW']",,,None
a55347c2,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/a55347c2-06b4-487a-a7d4-dcebe03fe39d,ba05wvaw0131,Test,641fabce-5906-4aa8-a527-84f5e46f162e,Reset,a55347c2-06b4-487a-a7d4-dcebe03fe39d,16024759217.0,https://axonsv.app.intel.com/apps/record-viewer/641fabce-5906-4aa8-a527-84f5e46f162e,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']",,,None
e91a47b4,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e91a47b4-cc72-4ab1-a779-7426b6a447eb,ba05wvaw0149,PreTest,File not found,Concurrency,e91a47b4-cc72-4ab1-a779-7426b6a447eb,,,[],,,None
901fd133,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/901fd133-19b8-42db-99dd-59c02da2a83e,ba05wvaw0163,PostTest,404a3aaa-c6b9-0ebf-e1c6-991cbd9bc8a5,Concurrency,901fd133-19b8-42db-99dd-59c02da2a83e,,https://axonsv.app.intel.com/apps/record-viewer/404a3aaa-c6b9-0ebf-e1c6-991cbd9bc8a5,"['HW', 'HW.MCE', 'HW.MCE.PUNIT', 'HW.MCE.PCU', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW.MCE.MLC']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0']
21b3c145,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/21b3c145-3f7e-464d-b573-a3bd220612e3,ba05wvaw0116,PostTest,File not found,CI_GNR_AP_DF,21b3c145-3f7e-464d-b573-a3bd220612e3,,https://axonsv.app.intel.com/apps/record-viewer/fcd470cd-3483-4f6f-ab0c-3fdb40c9096e,"['HW', 'HW.ERR', 'HW.CORR']",,,None
d968f26c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d968f26c-efa4-46a1-b2cd-efc1361f2a9c,jf04wvaw5139,Test,3432c98f-0473-efc8-c4a8-09a24004ef3a,Concurrency,d968f26c-efa4-46a1-b2cd-efc1361f2a9c,,https://axonsv.app.intel.com/apps/record-viewer/3432c98f-0473-efc8-c4a8-09a24004ef3a,"['HW.CORR', 'HW.MCE.PCU', 'HW.MCE.MLC', 'HW.MCE.PUNIT', 'HW', 'HW.ERR', 'HW.MCE']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0']
270a7669,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/270a7669-b6ee-4f90-95f8-211c56bbebf1,ba05wvaw0147,Test,e6d939b5-8b63-4f1b-9869-ad04285b271b,Reset,270a7669-b6ee-4f90-95f8-211c56bbebf1,16024220479.0,https://axonsv.app.intel.com/apps/record-viewer/e6d939b5-8b63-4f1b-9869-ad04285b271b,"['HW.MCE', 'HW', 'HW.MCE.PUNIT', 'HW.MCE.PCU', 'HW.ERR', 'HW.CORR']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0xb']
861362ef,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/861362ef-41ed-49a3-9b8e-71bf15a9d9e8,ba05wvaw0097,PostTest,fallback_generic_signature: base_mctp: Ripping the MCTP broadcast targets as they cause false verify failures when Ardenrand does MCTP.;File not found,CI_GNR_AP_DF,861362ef-41ed-49a3-9b8e-71bf15a9d9e8,,https://axonsv.app.intel.com/apps/record-viewer/c3000dfa-f977-47bd-8bb3-beda20978b16,"['HW', 'HW.CORR', 'HW.ERR']",,,None
033f7c74,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/033f7c74-96e0-40c8-b377-ba567437c68e,jf04wvaw5006,Test,04c84597-4d48-45c7-9cf0-d54e7c65b05f,CXL,033f7c74-96e0-40c8-b377-ba567437c68e,14022891840.0,https://axonsv.app.intel.com/apps/record-viewer/04c84597-4d48-45c7-9cf0-d54e7c65b05f,"['HW', 'HW.ERR', 'HW.CORR']",,,None
